44.920094123253456,51.53860282897949,44.856101696307846,51.384809494018555
45.150203704833984,51.52865695953369,45.06346951998197,51.370558738708496
45.18239446786734,51.518672943115234,45.12494923518254,51.3561487197876
45.33694575383113,51.508625984191895,45.26265217707707,51.34178829193115
44.57057072566106,51.498541831970215,44.504915090707634,51.32728862762451
44.708088214580826,51.488563537597656,44.62493691077599,51.31309127807617
44.71762026273287,51.478572845458984,44.61976095346304,51.298763275146484
44.969982440655045,51.4686803817749,44.853821974534256,51.2846155166626
44.903529533973106,51.45874786376953,44.820679297814,51.2703275680542
44.96449162409856,51.448758125305176,44.86302478496845,51.256144523620605
45.01806904719426,51.438720703125,44.9205207824707,51.24174690246582
45.239617567795975,51.42866897583008,45.1302971473107,51.22731304168701
44.752960205078125,51.4186372756958,44.63368401160607,51.212881088256836
45.43671681330754,51.408647537231445,45.3296144925631,51.19864845275879
45.20211821336012,51.39852333068848,45.058998401348404,51.184133529663086
45.031790219820465,51.38849067687988,44.90383793757512,51.16980171203613
44.677569756141075,51.378469467163086,44.555785545936,51.155354499816895
44.74381461510291,51.36834716796875,44.60840459970328,51.141000747680664
44.85684526883639,51.358445167541504,44.70151842557467,51.126891136169434
44.915237133319565,51.34854030609131,44.78343963623047,51.11281967163086
44.854820251464844,51.33841133117676,44.675645974966194,51.098548889160156
44.94314633882963,51.32844829559326,44.79178091195914,51.084397315979004
44.80655992948092,51.31845569610596,44.66233268150916,51.07023620605469
45.21536548321064,51.30837345123291,45.04796864436223,51.05616569519043
45.27921617948092,51.29832649230957,45.09102513239934,51.042036056518555
44.78287330040565,51.28828048706055,44.621562664325424,51.027764320373535
44.74217957716722,51.27817630767822,44.56516823401818,51.01364612579346
44.705790299635666,51.2681770324707,44.51274959857647,50.99966239929199
44.830091329721306,51.25810241699219,44.663888491117035,50.9854793548584
44.668710268460785,51.24814796447754,44.45439206636869,50.971534729003906
44.830469571627106,51.23813343048096,44.654501108022835,50.95750904083252
44.99311271080604,51.22802257537842,44.809619610126205,50.94337463378906
44.69092237032377,51.21799373626709,44.487510387714096,50.92937469482422
44.52632405207707,51.207804679870605,44.296913440410904,50.915167808532715
44.333575615516075,51.19795608520508,44.134547600379356,50.90126132965088
44.650513869065506,51.187920570373535,44.44315543541541,50.88729763031006
45.00321578979492,51.177978515625,44.80052302433894,50.8734188079834
44.578047238863434,51.167829513549805,44.33870315551758,50.859201431274414
44.75325012207031,51.15776824951172,44.54971284132738,50.84511184692383
45.031333629901596,51.14773082733154,44.80914306640625,50.831204414367676
44.573440258319565,51.13750743865967,44.342955662654,50.81696891784668
45.06307748647836,51.12751865386963,44.839407407320465,50.80305862426758
44.67592415442834,51.11734867095947,44.43892699021559,50.78886890411377
45.02159705528846,51.10731792449951,44.76431157038762,50.77495002746582
44.865084428053635,51.09715270996094,44.61586526724008,50.760719299316406
44.71963853102464,51.08708953857422,44.470083676851715,50.746578216552734
44.700553307166466,51.077006340026855,44.44486911480244,50.732561111450195
44.53650900033804,51.06685256958008,44.273567786583534,50.71841239929199
44.36438223031851,51.05675029754639,44.12590965857873,50.704336166381836
44.5661254295936,51.046841621398926,44.30027242807242,50.69052982330322
44.45086493858924,51.03665733337402,44.16722253652719,50.67635917663574
44.721138587364784,51.02663516998291,44.43211482121394,50.66235160827637
45.033581073467545,51.01665496826172,44.737884521484375,50.64832592010498
44.46394964364859,51.0064172744751,44.17155573918269,50.63395881652832
44.58082756629357,50.99635314941406,44.31670438326322,50.619887351989746
44.49725928673377,50.986165046691895,44.18761766873873,50.60571479797363
44.62045581524189,50.97609996795654,44.344220674954926,50.5916223526001
44.69854266826923,50.96603202819824,44.415982466477615,50.577569007873535
44.327209179218,50.95587158203125,44.015743255615234,50.56342315673828
44.439012380746696,50.94577121734619,44.14339916522686,50.54931831359863
44.15140474759615,50.93562984466553,43.83407181959886,50.53523635864258
44.32120601947491,50.92551326751709,44.01228890052209,50.52119159698486
44.57058216975285,50.915489196777344,44.24939815814678,50.50718975067139
44.8103382404034,50.90533638000488,44.48843735914964,50.49302959442139
44.157255319448616,50.895127296447754,43.83390103853666,50.47877311706543
44.30731435922476,50.88502597808838,43.98942213792067,50.46462917327881
44.48460534902719,50.8749418258667,44.139629950890175,50.45054626464844
44.27925051175631,50.864763259887695,43.950233459472656,50.43623924255371
44.22264832716722,50.85462284088135,43.86211982140174,50.42201519012451
43.99391526442308,50.84446620941162,43.63756590623122,50.40781497955322
44.313671405498795,50.834412574768066,43.93885568472055,50.39366054534912
44.37423412616436,50.82429504394531,44.01143264770508,50.37941837310791
44.22715377807617,50.81417465209961,43.885010939378006,50.3651704788208
44.21295782235953,50.803874015808105,43.85210242638221,50.35063648223877
44.12883553138146,50.793691635131836,43.79053262563852,50.336246490478516
44.07149036114033,50.783541679382324,43.676038595346306,50.32186317443848
44.32646237886869,50.773497581481934,43.97416569636418,50.30747890472412
